"day" "sampling_date" "id" "degree" "betweenness" "strength" "infection" "age" "sex" "color"
"56" 1 "cofeeding_indirect_2022_day_1_meters_25_window_28" "E17w" 0.936708860759494 0.0923293303040138 0.00854789296101525 1 "Adult" "m" "red"
"76" 1 "cofeeding_indirect_2022_day_1_meters_25_window_28" "K39" 0.645569620253165 0.0199007148861092 0.00510175799078321 1 "Adult" "f" "red"
"410" 2 "cofeeding_indirect_2022_day_2_meters_25_window_28" "A31w" 0.417582417582418 0.010896854468283 0.0437136949886778 0 "Juvenile" "m" "blue"
"510" 2 "cofeeding_indirect_2022_day_2_meters_25_window_28" "A56w" 0.538461538461538 0.0388693588327288 0.0284884456884063 0 "Adult" "m" "blue"
"111" 2 "cofeeding_indirect_2022_day_2_meters_25_window_28" "A19w" 0.373626373626374 0 0.0187133433662921 0 "Adult" "f" "blue"
"121" 2 "cofeeding_indirect_2022_day_2_meters_25_window_28" "A35w" 0.384615384615385 0.021978021978022 0.0151900870617027 0 "Juvenile" "f" "blue"
"141" 2 "cofeeding_indirect_2022_day_2_meters_25_window_28" "A53w" 0.417582417582418 0.00108184584375061 0.0116949605479683 0 "Juvenile" NA "blue"
"151" 2 "cofeeding_indirect_2022_day_2_meters_25_window_28" "E03w" 0.406593406593407 0.0318655676164834 0.00811544466166894 1 "Adult" "m" "red"
"161" 2 "cofeeding_indirect_2022_day_2_meters_25_window_28" "E06w" 0.450549450549451 0.00145357288214431 0.0294518910251902 1 "Adult" "m" "red"
"171" 2 "cofeeding_indirect_2022_day_2_meters_25_window_28" "E33w" 0.494505494505495 0.00336140592550849 0.0214489655269413 0 "Adult" "f" "blue"
"191" 2 "cofeeding_indirect_2022_day_2_meters_25_window_28" "E47w" 0.395604395604396 0 0.0267092364168272 1 "Juvenile" "f" "red"
"211" 2 "cofeeding_indirect_2022_day_2_meters_25_window_28" "J00w" 0.648351648351648 0.0409668570474431 0.0298808703357291 0 "Juvenile" "m" "blue"
"221" 2 "cofeeding_indirect_2022_day_2_meters_25_window_28" "J11w" 0.615384615384615 0.0305541690706526 0.00947973951813668 1 "Adult" "m" "red"
"231" 2 "cofeeding_indirect_2022_day_2_meters_25_window_28" "J17w" 0.461538461538462 0.00567930306025544 0.0129748660318711 1 "Juvenile" "m" "red"
"251" 2 "cofeeding_indirect_2022_day_2_meters_25_window_28" "T19b" 0.648351648351648 6.10500610500611e-05 0.0161675972939141 1 "Adult" "m" "red"
"261" 2 "cofeeding_indirect_2022_day_2_meters_25_window_28" "T77w" 0.263736263736264 0 0.00660346840321242 0 "Juvenile" "m" "blue"
"281" 2 "cofeeding_indirect_2022_day_2_meters_25_window_28" "Y26b" 0.494505494505495 0.0343094559761226 0.0087272676127653 0 "Juvenile" "f" "blue"
"291" 2 "cofeeding_indirect_2022_day_2_meters_25_window_28" "Y27b" 0.538461538461538 0.00281876853305425 0.0242197499261593 1 "Juvenile" NA "red"
"301" 2 "cofeeding_indirect_2022_day_2_meters_25_window_28" "J39w" 0.417582417582418 0.0841527831820872 0.00174404703301031 1 "Juvenile" "m" "red"
"311" 2 "cofeeding_indirect_2022_day_2_meters_25_window_28" "E10w" 0.43956043956044 0.0279509467604706 0.00950083686127794 1 "Juvenile" "m" "red"
"3311" 2 "cofeeding_indirect_2022_day_2_meters_25_window_28" "J50w" 0.10989010989011 0.0947813230047662 0.000126584058847522 1 "Juvenile" "m" "red"
"431" 2 "cofeeding_indirect_2022_day_2_meters_25_window_28" "A55w" 0.351648351648352 0.00206407349264492 0.0162168244279104 0 "Adult" "m" "blue"
"4411" 2 "cofeeding_indirect_2022_day_2_meters_25_window_28" "A03w" 0.648351648351648 0.0171682462158653 0.035084881643905 1 "Adult" "f" "red"
"451" 2 "cofeeding_indirect_2022_day_2_meters_25_window_28" "A73w" 0.637362637362637 0.0220594220594221 0.0412875005274336 0 "Adult" "f" "blue"
"481" 2 "cofeeding_indirect_2022_day_2_meters_25_window_28" "T53b" 0.56043956043956 0.000810512239083668 0.0128412495253098 0 "Adult" "m" "blue"
"521" 2 "cofeeding_indirect_2022_day_2_meters_25_window_28" "J16w" 0.241758241758242 0.0797521099169451 0.00067511498052012 0 "Juvenile" "m" "blue"
"5411" 2 "cofeeding_indirect_2022_day_2_meters_25_window_28" "J54w" 0.0549450549450549 0 0.00137835975189524 0 "Juvenile" "f" "blue"
"5511" 2 "cofeeding_indirect_2022_day_2_meters_25_window_28" "T51b" 0.659340659340659 0.197460004383081 0.00537279005330595 1 "Adult" "m" "red"
"581" 2 "cofeeding_indirect_2022_day_2_meters_25_window_28" "E12w" 0.252747252747253 0.0369109861783854 0.00104080226163518 0 "Juvenile" "m" "blue"
"601" 2 "cofeeding_indirect_2022_day_2_meters_25_window_28" "A50w" 0.483516483516484 0.0149245185692072 0.00896637083503284 0 "Adult" "m" "blue"
"6111" 2 "cofeeding_indirect_2022_day_2_meters_25_window_28" "T14w" 0.505494505494505 0.0109292206911255 0.0201057680136148 1 "Adult" "m" "red"
"631" 2 "cofeeding_indirect_2022_day_2_meters_25_window_28" "E51w" 0.307692307692308 0.0246562784658023 0.00236993487953417 1 "Adult" "f" "red"
"641" 2 "cofeeding_indirect_2022_day_2_meters_25_window_28" "T13w" 0.274725274725275 0.0062157683586255 0.00521104375588967 1 "Adult" "m" "red"
"661" 2 "cofeeding_indirect_2022_day_2_meters_25_window_28" "T25b" 0.384615384615385 0.0365696052692389 0.00237696732724792 0 "Adult" "f" "blue"
"671" 2 "cofeeding_indirect_2022_day_2_meters_25_window_28" "J34w" 0.516483516483517 0.00315696649029982 0.0112589487897157 1 "Juvenile" "f" "red"
"681" 2 "cofeeding_indirect_2022_day_2_meters_25_window_28" "T76w" 0.32967032967033 0.0754041901660949 0.0025246487292367 1 "Juvenile" "m" "red"
"691" 2 "cofeeding_indirect_2022_day_2_meters_25_window_28" "J31w" 0.0879120879120879 0.0578937728937729 0.000140648954275025 1 "Adult" "m" "red"
"701" 2 "cofeeding_indirect_2022_day_2_meters_25_window_28" "J52w" 0.010989010989011 0 7.03244771375125e-06 1 "Juvenile" "m" "red"
"7111" 2 "cofeeding_indirect_2022_day_2_meters_25_window_28" "T99b" 0.0769230769230769 0.0099678275868752 0.00304504986005429 0 "Adult" "m" "blue"
"721" 2 "cofeeding_indirect_2022_day_2_meters_25_window_28" "K39" 0.153846153846154 0.0955519402588999 0.000189876088271284 0 "Adult" "f" "blue"
"761" 2 "cofeeding_indirect_2022_day_2_meters_25_window_28" "A57w" 0.230769230769231 0.0397552183266469 0.00236290243182042 1 "Adult" "f" "red"
"771" 2 "cofeeding_indirect_2022_day_2_meters_25_window_28" "E15w" 0.230769230769231 0 0.00417024149425449 0 "Adult" "m" "blue"
"791" 2 "cofeeding_indirect_2022_day_2_meters_25_window_28" "T90b" 0.252747252747253 0 0.0061885539881011 0 "Adult" "m" "blue"
"81" 2 "cofeeding_indirect_2022_day_2_meters_25_window_28" "E05w" 0.197802197802198 0.084981684981685 0.00381861910856693 1 "Juvenile" "f" "red"
"83" 2 "cofeeding_indirect_2022_day_2_meters_25_window_28" "J29w" 0.120879120879121 0.014818303389732 0.000210973431412537 0 "Adult" "f" "blue"
"84" 2 "cofeeding_indirect_2022_day_2_meters_25_window_28" "T86b" 0.021978021978022 0 6.32920294237612e-05 0 "Adult" "f" "blue"
"85" 2 "cofeeding_indirect_2022_day_2_meters_25_window_28" "A01w" 0.010989010989011 0 3.51622385687562e-05 1 "Juvenile" "f" "red"
"86" 2 "cofeeding_indirect_2022_day_2_meters_25_window_28" "A39w" 0.021978021978022 0.021978021978022 0.026744398655396 1 "Juvenile" "m" "red"
"87" 2 "cofeeding_indirect_2022_day_2_meters_25_window_28" "E00w" 0.043956043956044 0 0.0142829013066288 0 "Juvenile" "f" "blue"
"921" 2 "cofeeding_indirect_2022_day_2_meters_25_window_28" "E01w" 0.043956043956044 0 0.0165543819181704 1 "Juvenile" "m" "red"
