"day" "sampling_date" "id" "degree" "betweenness" "strength" "infection" "age" "sex" "color"
"131" 2 "cofeeding_indirect_2022_day_2_meters_25_window_21" "A73w" 0.592592592592593 0.0240740740740741 0.106839602615267 0 "Adult" "f" "blue"
"181" 2 "cofeeding_indirect_2022_day_2_meters_25_window_21" "A50w" 0.432098765432099 0.000694444444444444 0.0235204211598879 0 "Adult" "m" "blue"
"201" 2 "cofeeding_indirect_2022_day_2_meters_25_window_21" "A57w" 0.160493827160494 0.0101984126984127 0.00558291585293368 1 "Adult" "f" "red"
"211" 2 "cofeeding_indirect_2022_day_2_meters_25_window_21" "E15w" 0.172839506172839 0 0.00993461832385157 0 "Adult" "m" "blue"
"231" 2 "cofeeding_indirect_2022_day_2_meters_25_window_21" "E51w" 0.259259259259259 0 0.00573151057145283 1 "Adult" "f" "red"
"271" 2 "cofeeding_indirect_2022_day_2_meters_25_window_21" "J34w" 0.469135802469136 0 0.0301647278593869 1 "Juvenile" "f" "red"
"2911" 2 "cofeeding_indirect_2022_day_2_meters_25_window_21" "T13w" 0.172839506172839 0.00425925925925926 0.0107837310011038 1 "Adult" "m" "red"
"311" 2 "cofeeding_indirect_2022_day_2_meters_25_window_21" "T53b" 0.296296296296296 0.0945367920830884 0.0156024454445105 0 "Adult" "m" "blue"
"3211" 2 "cofeeding_indirect_2022_day_2_meters_25_window_21" "T76w" 0.160493827160494 0.0054783950617284 0.00227137641164983 1 "Juvenile" "m" "red"
"3411" 2 "cofeeding_indirect_2022_day_2_meters_25_window_21" "T90b" 0.209876543209877 0 0.0115691602275622 0 "Adult" "m" "blue"
"3611" 2 "cofeeding_indirect_2022_day_2_meters_25_window_21" "J39w" 0.123456790123457 0.0714552714089751 0.000551923240213976 1 "Juvenile" "m" "red"
"371" 2 "cofeeding_indirect_2022_day_2_meters_25_window_21" "A19w" 0.0493827160493827 0 0.000849112677252271 0 "Adult" "f" "blue"
"391" 2 "cofeeding_indirect_2022_day_2_meters_25_window_21" "E05w" 0.111111111111111 0.137962962962963 0.00702640740426255 1 "Juvenile" "f" "red"
"401" 2 "cofeeding_indirect_2022_day_2_meters_25_window_21" "E10w" 0.0493827160493827 0 0.000849112677252271 1 "Juvenile" "m" "red"
"4211" 2 "cofeeding_indirect_2022_day_2_meters_25_window_21" "E12w" 0.185185185185185 0.0554191162061532 0.00167699753757324 0 "Juvenile" "m" "blue"
"451" 2 "cofeeding_indirect_2022_day_2_meters_25_window_21" "J16w" 0.160493827160494 0.189959215167549 0.000636834507939204 0 "Juvenile" "m" "blue"
"461" 2 "cofeeding_indirect_2022_day_2_meters_25_window_21" "J00w" 0.123456790123457 0.0499201450127376 0.00127366901587841 0 "Juvenile" "m" "blue"
"471" 2 "cofeeding_indirect_2022_day_2_meters_25_window_21" "T51b" 0.469135802469136 0.210492724867725 0.00617729472701027 1 "Adult" "m" "red"
"501" 2 "cofeeding_indirect_2022_day_2_meters_25_window_21" "T14w" 0.444444444444444 0.00753600823045268 0.0561263479663751 1 "Adult" "m" "red"
"511" 2 "cofeeding_indirect_2022_day_2_meters_25_window_21" "T25b" 0.320987654320988 0.0406158142269253 0.00662307888256772 0 "Adult" "f" "blue"
"521" 2 "cofeeding_indirect_2022_day_2_meters_25_window_21" "Y27b" 0.135802469135802 0.00160322359396433 0.0157298123460983 1 "Juvenile" NA "red"
"531" 2 "cofeeding_indirect_2022_day_2_meters_25_window_21" "J11w" 0.160493827160494 0.0796617185969038 0.000891568311114885 1 "Adult" "m" "red"
"561" 2 "cofeeding_indirect_2022_day_2_meters_25_window_21" "J17w" 0.037037037037037 0.00743827160493827 0.000169822535450454 1 "Juvenile" "m" "red"
"591" 2 "cofeeding_indirect_2022_day_2_meters_25_window_21" "A35w" 0.0864197530864197 0.0240740740740741 0.0227349919334296 0 "Juvenile" "f" "blue"
"601" 2 "cofeeding_indirect_2022_day_2_meters_25_window_21" "A55w" 0.0740740740740741 0.00447530864197531 0.000360872887832215 0 "Adult" "m" "blue"
"621" 2 "cofeeding_indirect_2022_day_2_meters_25_window_21" "J31w" 0.0246913580246914 0 0.000191050352381761 1 "Adult" "m" "red"
"631" 2 "cofeeding_indirect_2022_day_2_meters_25_window_21" "E47w" 0.0246913580246914 0 0.000233505986244375 1 "Juvenile" "f" "red"
"661" 2 "cofeeding_indirect_2022_day_2_meters_25_window_21" "T99b" 0.0740740740740741 0.00943709582598472 0.00212278169313068 0 "Adult" "m" "blue"
"731" 2 "cofeeding_indirect_2022_day_2_meters_25_window_21" "A53w" 0.0617283950617284 0 0.00203787042540545 0 "Juvenile" NA "blue"
"751" 2 "cofeeding_indirect_2022_day_2_meters_25_window_21" "J54w" 0.0617283950617284 0.0240740740740741 0.00416065211853613 0 "Juvenile" "f" "blue"
"771" 2 "cofeeding_indirect_2022_day_2_meters_25_window_21" "J52w" 0.0123456790123457 0 2.12278169313068e-05 1 "Juvenile" "m" "red"
"79" 2 "cofeeding_indirect_2022_day_2_meters_25_window_21" "A39w" 0.0123456790123457 0 0.0794557187738813 1 "Juvenile" "m" "red"
"81" 2 "cofeeding_indirect_2022_day_2_meters_25_window_21" "E01w" 0.037037037037037 0.0240740740740741 0.0283603634202259 1 "Juvenile" "m" "red"
"82" 2 "cofeeding_indirect_2022_day_2_meters_25_window_21" "E00w" 0.0246913580246914 0 0.0338795958223656 0 "Juvenile" "f" "blue"
