"day" "sampling_date" "id" "degree" "betweenness" "strength" "infection" "age" "sex" "color"
"111" 2 "cofeeding_direct_2022_day_2_meters_25_window_14" "E15w" 0.623188405797101 0 0.0360300026788106 0 "Adult" "m" "blue"
"161" 2 "cofeeding_direct_2022_day_2_meters_25_window_14" "E51w" 0.695652173913043 0 0.0211090275917493 1 "Adult" "f" "red"
"1811" 2 "cofeeding_direct_2022_day_2_meters_25_window_14" "J11w" 0.710144927536232 0.0409025283705591 0.0105009375837128 1 "Adult" "m" "red"
"201" 2 "cofeeding_direct_2022_day_2_meters_25_window_14" "T13w" 0.63768115942029 0 0.0429681221537637 1 "Adult" "m" "red"
"231" 2 "cofeeding_direct_2022_day_2_meters_25_window_14" "Y27b" 0.768115942028985 0 0.0372354674524511 1 "Juvenile" NA "red"
"241" 2 "cofeeding_direct_2022_day_2_meters_25_window_14" "J00w" 0.550724637681159 0.0438669670766857 0.0116260380391106 0 "Juvenile" "m" "blue"
"271" 2 "cofeeding_direct_2022_day_2_meters_25_window_14" "T76w" 0.623188405797101 0.0955356622396264 0.00570586659523172 1 "Juvenile" "m" "red"
"301" 2 "cofeeding_direct_2022_day_2_meters_25_window_14" "A03w" 0.710144927536232 0.000191815856777494 0.0326011251004554 1 "Adult" "f" "red"
"311" 2 "cofeeding_direct_2022_day_2_meters_25_window_14" "A31w" 0.289855072463768 0 0.0197696222877043 0 "Juvenile" "m" "blue"
"321" 2 "cofeeding_direct_2022_day_2_meters_25_window_14" "A35w" 0.449275362318841 0 0.0271631395660327 0 "Juvenile" "f" "blue"
"3311" 2 "cofeeding_direct_2022_day_2_meters_25_window_14" "E12w" 0.507246376811594 0.0322103479072789 0.0188320385748728 0 "Juvenile" "m" "blue"
"361" 2 "cofeeding_direct_2022_day_2_meters_25_window_14" "J17w" 0.594202898550725 0.0630490909582981 0.0105009375837128 1 "Juvenile" "m" "red"
"3711" 2 "cofeeding_direct_2022_day_2_meters_25_window_14" "J31w" 0.347826086956522 0 0.0137422984195017 1 "Adult" "m" "red"
"3811" 2 "cofeeding_direct_2022_day_2_meters_25_window_14" "T53b" 0.579710144927536 0.100745890227987 0.0244575408518618 0 "Adult" "m" "blue"
