"day" "sampling_date" "id" "degree" "betweenness" "strength" "infection" "age" "sex" "color"
"141" 2 "cofeeding_indirect_2022_day_2_meters_25_window_14" "J31w" 0.0294117647058824 0 0.000269299820466786 1 "Adult" "m" "red"
"151" 2 "cofeeding_indirect_2022_day_2_meters_25_window_14" "J50w" 0.0147058823529412 0 2.99222022740874e-05 1 "Juvenile" "m" "red"
"191" 2 "cofeeding_indirect_2022_day_2_meters_25_window_14" "A50w" 0.5 0 0.0327947336923998 0 "Adult" "m" "blue"
"2111" 2 "cofeeding_indirect_2022_day_2_meters_25_window_14" "A57w" 0.161764705882353 0.00982221246707639 0.00757031717534411 1 "Adult" "f" "red"
"221" 2 "cofeeding_indirect_2022_day_2_meters_25_window_14" "A73w" 0.529411764705882 0 0.13982645122681 0 "Adult" "f" "blue"
"231" 2 "cofeeding_indirect_2022_day_2_meters_25_window_14" "E15w" 0.176470588235294 0 0.0134051466187911 0 "Adult" "m" "blue"
"261" 2 "cofeeding_indirect_2022_day_2_meters_25_window_14" "E51w" 0.205882352941176 0 0.00697187312986236 1 "Adult" "f" "red"
"3011" 2 "cofeeding_indirect_2022_day_2_meters_25_window_14" "J34w" 0.529411764705882 0 0.0405745062836625 1 "Juvenile" "f" "red"
"3211" 2 "cofeeding_indirect_2022_day_2_meters_25_window_14" "T13w" 0.191176470588235 0.0695362473347548 0.0150209455415919 1 "Adult" "m" "red"
"3311" 2 "cofeeding_indirect_2022_day_2_meters_25_window_14" "T14w" 0.514705882352941 0.014486391571554 0.0789646918013166 1 "Adult" "m" "red"
"351" 2 "cofeeding_indirect_2022_day_2_meters_25_window_14" "T19b" 0.205882352941176 0.0263206028680129 0.0317773788150808 1 "Adult" "m" "red"
"3611" 2 "cofeeding_indirect_2022_day_2_meters_25_window_14" "T25b" 0.382352941176471 0.108362076173753 0.00933572710951526 0 "Adult" "f" "blue"
"3811" 2 "cofeeding_indirect_2022_day_2_meters_25_window_14" "T51b" 0.470588235294118 0.181539257494042 0.00661280670257331 1 "Adult" "m" "red"
"391" 2 "cofeeding_indirect_2022_day_2_meters_25_window_14" "T53b" 0.323529411764706 0.213417680505038 0.0206463195691203 0 "Adult" "m" "blue"
"401" 2 "cofeeding_indirect_2022_day_2_meters_25_window_14" "T76w" 0.161764705882353 0.0207910029683515 0.00227408737283064 1 "Juvenile" "m" "red"
"421" 2 "cofeeding_indirect_2022_day_2_meters_25_window_14" "T90b" 0.191176470588235 0 0.0141232794733692 0 "Adult" "m" "blue"
"431" 2 "cofeeding_indirect_2022_day_2_meters_25_window_14" "Y26b" 0.220588235294118 0.0373186588068063 0.0097247157390784 0 "Juvenile" "f" "blue"
"441" 2 "cofeeding_indirect_2022_day_2_meters_25_window_14" "J11w" 0.191176470588235 0.169825243530248 0.00125673249551167 1 "Adult" "m" "red"
"461" 2 "cofeeding_indirect_2022_day_2_meters_25_window_14" "J39w" 0.117647058823529 0.0184555165349722 0.000628366247755835 1 "Juvenile" "m" "red"
"5111" 2 "cofeeding_indirect_2022_day_2_meters_25_window_14" "T99b" 0.0588235294117647 0.0683107571386764 0.00056852184320766 0 "Adult" "m" "blue"
"521" 2 "cofeeding_indirect_2022_day_2_meters_25_window_14" "A31w" 0.0882352941176471 0 0.0303111909036505 0 "Juvenile" "m" "blue"
"541" 2 "cofeeding_indirect_2022_day_2_meters_25_window_14" "J16w" 0.102941176470588 0.129062147246959 0.000508677438659485 0 "Juvenile" "m" "blue"
"561" 2 "cofeeding_indirect_2022_day_2_meters_25_window_14" "A53w" 0.0441176470588235 0 0.00122681029323758 0 "Juvenile" NA "blue"
"60" 2 "cofeeding_indirect_2022_day_2_meters_25_window_14" "J54w" 0.0588235294117647 0 0.00508677438659485 0 "Juvenile" "f" "blue"
"62" 2 "cofeeding_indirect_2022_day_2_meters_25_window_14" "J52w" 0.0147058823529412 0 2.99222022740874e-05 1 "Juvenile" "m" "red"
"64" 2 "cofeeding_indirect_2022_day_2_meters_25_window_14" "E47w" 0.0147058823529412 0 0.000299222022740874 1 "Juvenile" "f" "red"
"66" 2 "cofeeding_indirect_2022_day_2_meters_25_window_14" "E00w" 0.0147058823529412 0 0.0265709156193896 0 "Juvenile" "f" "blue"
"67" 2 "cofeeding_indirect_2022_day_2_meters_25_window_14" "E05w" 0.0294117647058824 0 0.00676241771394375 1 "Juvenile" "f" "red"
