"day" "sampling_date" "id" "degree" "betweenness" "strength" "infection" "age" "sex" "color"
"251" 2 "coroosting_direct_2022_day_2_meters_25_window_7" "T25b" 0.253521126760563 0.0213310084859625 0.025 0 "Adult" "f" "blue"
"261" 2 "coroosting_direct_2022_day_2_meters_25_window_7" "T53b" 0.197183098591549 0.0191597013222859 0.015 0 "Adult" "m" "blue"
"301" 2 "coroosting_direct_2022_day_2_meters_25_window_7" "T14w" 0.126760563380282 0.00276949606515622 0.01 1 "Adult" "m" "red"
"311" 2 "coroosting_direct_2022_day_2_meters_25_window_7" "T99b" 0.154929577464789 0.00529254134149201 0.012 0 "Adult" "m" "blue"
"321" 2 "coroosting_direct_2022_day_2_meters_25_window_7" "J16w" 0.0985915492957746 0.013378418117296 0.007 0 "Juvenile" "m" "blue"
"341" 2 "coroosting_direct_2022_day_2_meters_25_window_7" "Y27b" 0.0985915492957746 0.0092402020068016 0.009 1 "Juvenile" NA "red"
"351" 2 "coroosting_direct_2022_day_2_meters_25_window_7" "J52w" 0.211267605633803 0.0613293868234424 0.02 1 "Juvenile" "m" "red"
"361" 2 "coroosting_direct_2022_day_2_meters_25_window_7" "A03w" 0.183098591549296 0.0319096171962182 0.018 1 "Adult" "f" "red"
"381" 2 "coroosting_direct_2022_day_2_meters_25_window_7" "T19b" 0.0985915492957746 0.010267868317217 0.008 1 "Adult" "m" "red"
"391" 2 "coroosting_direct_2022_day_2_meters_25_window_7" "E06w" 0.0422535211267606 0.000781823809992824 0.003 1 "Adult" "m" "red"
"401" 2 "coroosting_direct_2022_day_2_meters_25_window_7" "Y26b" 0.0422535211267606 0.0104650701642306 0.003 0 "Juvenile" "f" "blue"
"421" 2 "coroosting_direct_2022_day_2_meters_25_window_7" "J31w" 0.267605633802817 0.0882641212116217 0.027 1 "Adult" "m" "red"
"431" 2 "coroosting_direct_2022_day_2_meters_25_window_7" "A19w" 0.267605633802817 0.00398773433805968 0.037 0 "Adult" "f" "blue"
"451" 2 "coroosting_direct_2022_day_2_meters_25_window_7" "A73w" 0.0985915492957746 0.000653557057507073 0.008 0 "Adult" "f" "blue"
"481" 2 "coroosting_direct_2022_day_2_meters_25_window_7" "A35w" 0.183098591549296 0.040178960988564 0.02 0 "Juvenile" "f" "blue"
"501" 2 "coroosting_direct_2022_day_2_meters_25_window_7" "A50w" 0.0985915492957746 0.0263079363598267 0.009 0 "Adult" "m" "blue"
"521" 2 "coroosting_direct_2022_day_2_meters_25_window_7" "A53w" 0.0704225352112676 0.0134476120794028 0.006 0 "Juvenile" NA "blue"
"561" 2 "coroosting_direct_2022_day_2_meters_25_window_7" "A57w" 0.0845070422535211 0.000955734406438632 0.014 1 "Adult" "f" "red"
"581" 2 "coroosting_direct_2022_day_2_meters_25_window_7" "J50w" 0.126760563380282 0.00202660406885759 0.02 1 "Juvenile" "m" "red"
"591" 2 "coroosting_direct_2022_day_2_meters_25_window_7" "J54w" 0.126760563380282 0.0678765523428675 0.013 0 "Juvenile" "f" "blue"
"621" 2 "coroosting_direct_2022_day_2_meters_25_window_7" "E47w" 0.0704225352112676 0.00840501485301319 0.006 1 "Juvenile" "f" "red"
"631" 2 "coroosting_direct_2022_day_2_meters_25_window_7" "J39w" 0.0704225352112676 0.0283978228344426 0.006 1 "Juvenile" "m" "red"
"641" 2 "coroosting_direct_2022_day_2_meters_25_window_7" "J79w" 0.028169014084507 0.028169014084507 0.002 0 "Adult" "m" "blue"
"661" 2 "coroosting_direct_2022_day_2_meters_25_window_7" "K39" 0.0140845070422535 0 0.003 0 "Adult" "f" "blue"
"701" 2 "coroosting_direct_2022_day_2_meters_25_window_7" "T90b" 0.028169014084507 0.000510204081632653 0.002 0 "Adult" "m" "blue"
